"","case_number","to_pay","paid","balance"
"6820","19-008591-co"," 10.00"," 10.00","0"
"6821","19-008592-co"," 20.00"," 20.00","0"
"6822","19-008594-co"," 195.00"," 195.00","0"
"6823","19-008595-co"," 225.00"," 225.00","0"
"6824","19-008599-co"," 310.00"," 310.00","0"
"6825","19-008601-co"," 320.00"," 320.00","0"
"6826","19-008603-co"," 205.00"," 205.00","0"
"6827","19-008604-co"," 195.00"," 195.00","0"
"6828","19-008605-co"," 203.78"," 203.78","0"
"6829","19-008606-co"," 205.00"," 205.00","0"
"6830","19-008607-co"," 195.00"," 195.00","0"
"6831","19-008608-co"," 330.00"," 330.00","0"
"6832","19-008610-co"," 195.00"," 195.00","0"
"6833","19-008611-co"," 195.69"," 195.69","0"
"6834","19-008614-co"," 195.00"," 195.00","0"
"6835","19-008615-co"," 195.00"," 195.00","0"
"6836","19-008616-co"," 215.00"," 215.00","0"
"6837","19-008618-co"," 195.00"," 195.00","0"
"6838","19-008620-co"," 367.33"," 367.33","0"
"6839","19-008621-co"," 195.00"," 195.00","0"
"6840","19-008622-co"," 214.71"," 214.71","0"
"6841","19-008623-co"," 195.00"," 195.00","0"
"6842","19-008624-co"," 205.00"," 205.00","0"
"6843","19-008625-co"," 195.00"," 195.00","0"
"6844","19-008541-co"," 0.15"," 0.15","0"
"6845","19-008547-co"," 195.00"," 195.00","0"
"6846","19-008548-co"," 205.00"," 205.00","0"
"6847","19-008549-co"," 195.00"," 195.00","0"
"6848","19-008550-co"," 195.00"," 195.00","0"
"6849","19-008551-co"," 0.60"," 0.60","0"
"6850","19-008552-co"," 195.00"," 195.00","0"
"6851","19-008553-co"," 195.00"," 195.00","0"
"6852","19-008554-co"," 195.00"," 195.00","0"
"6853","19-008555-co"," 195.00"," 195.00","0"
"6854","19-008556-co"," 213.03"," 213.03","0"
"6855","19-008557-co"," 195.00"," 195.00","0"
"6856","19-008558-co"," 195.00"," 195.00","0"
"6857","19-008559-co"," 195.00"," 195.00","0"
"6858","19-008560-co"," 205.00"," 205.00","0"
