"","case_number","to_pay","paid","balance"
"518","20-000139-co"," 320.00"," 320.00","0.00"
"519","20-000104-co"," 195.00"," 195.00","0.00"
"520","20-000105-co"," 195.00"," 195.00","0.00"
"521","20-000106-co"," 195.00"," 195.00","0.00"
"522","20-000107-co"," 225.00"," 225.00","0.00"
"523","20-000108-co"," 310.00"," 310.00","0.00"
"524","20-000109-co"," 205.00"," 205.00","0.00"
"525","20-000110-co"," 333.00"," 333.00","0.00"
"526","20-000080-co"," 201.17"," 201.17","0.00"
"527","20-000081-co"," 195.00"," 195.00","0.00"
"528","20-000083-co"," 225.00"," 225.00","0.00"
"529","20-000085-co"," 195.00"," 195.00","0.00"
"530","20-000088-co"," 410.00"," 410.00","0.00"
"531","20-000090-co"," 245.00"," 245.00","0.00"
"532","20-000098-co"," 195.00"," 195.00","0.00"
"533","20-000099-co"," 205.00"," 205.00","0.00"
"534","20-000100-co"," 320.00"," 320.00","0.00"
"535","20-000101-co"," 195.00"," 195.00","0.00"
"536","20-000102-co"," 195.00"," 195.00","0.00"
"537","20-000265-co"," 2.25"," 2.25","0.00"
"538","20-000103-co"," 205.00"," 205.00","0.00"
"539","20-000052-co"," 205.00"," 205.00","0.00"
"540","20-000053-co"," 330.00"," 330.00","0.00"
"541","20-000054-co"," 195.00"," 195.00","0.00"
"542","20-000055-co"," 219.76"," 219.76","0.00"
"543","20-000056-co"," 198.50"," 198.50","0.00"
"544","20-000058-co"," 0.30"," 0.30","0.00"
"545","20-000059-co"," 201.23"," 201.23","0.00"
"546","20-000060-co"," 195.00"," 195.00","0.00"
"547","20-000061-co"," 205.00"," 205.00","0.00"
"548","20-000063-co"," 195.00"," 195.00","0.00"
"549","20-000064-co"," 215.00"," 215.00","0.00"
"550","20-000066-co"," 320.00"," 320.00","0.00"
"551","20-000067-co"," 205.00"," 205.00","0.00"
"552","20-000069-co"," 0.00"," 0.00","0.00"
"553","20-000070-co"," 205.00"," 205.00","0.00"
"554","20-000071-co"," 320.00"," 320.00","0.00"
"555","20-000072-co"," 195.00"," 195.00","0.00"
"556","20-000073-co"," 310.00"," 310.00","0.00"
"557","20-000074-co"," 205.00"," 205.00","0.00"
"558","20-000075-co"," 310.00"," 310.00","0.00"
"559","20-000003-co"," 201.77"," 201.77","0.00"
"560","20-000004-co"," 208.50"," 208.50","0.00"
"561","20-000028-co"," 202.46"," 202.46","0.00"
"562","20-000029-co"," 2.10"," 2.10","0.00"
"563","20-000030-co"," 204.83"," 204.83","0.00"
"564","20-000031-co"," 202.52"," 202.52","0.00"
"565","20-000032-co"," 316.92"," 316.92","0.00"
"566","20-000033-co"," 205.00"," 205.00","0.00"
"567","20-000034-co"," 195.00"," 195.00","0.00"
"568","20-000035-co"," 205.00"," 205.00","0.00"
"569","20-000036-co"," 195.00"," 195.00","0.00"
"570","20-000037-co"," 0.75"," 0.75","0.00"
"571","20-000038-co"," 195.00"," 195.00","0.00"
"572","20-000039-co"," 0.30"," 0.30","0.00"
"573","20-000040-co"," 340.00"," 340.00","0.00"
"574","20-000041-co"," 215.00"," 215.00","0.00"
"575","20-000042-co"," 205.00"," 205.00","0.00"
