"","case_number","to_pay","paid","balance"
"517","19-007316-co"," 207.07"," 207.07","0.00"
"518","19-007320-co"," 208.45"," 208.45","0.00"
"519","19-007322-co"," 195.00"," 195.00","0.00"
"520","19-007325-co"," 195.00"," 195.00","0.00"
"521","19-007326-co"," 225.95"," 225.95","0.00"
"522","19-007327-co"," 205.45"," 205.45","0.00"
"523","19-007328-co"," 205.00"," 205.00","0.00"
"524","19-005942-ci"," 420.00"," 420.00","0.00"
"525","19-007332-co"," 215.00"," 215.00","0.00"
"526","19-007334-co"," 195.00"," 195.00","0.00"
"527","19-007342-co"," 310.00"," 310.00","0.00"
"528","19-007323-co"," 5.00"," 5.00","0.00"
"529","19-007257-co"," 310.84"," 310.84","0.00"
"530","19-007265-co"," 205.00"," 205.00","0.00"
"531","19-007270-co"," 195.00"," 195.00","0.00"
"532","19-007275-co"," 195.00"," 195.00","0.00"
"533","19-007285-co"," 195.00"," 195.00","0.00"
"534","19-007286-co"," 310.00"," 310.00","0.00"
"535","19-007287-co"," 0.60"," 0.60","0.00"
"536","19-007288-co"," 205.00"," 205.00","0.00"
"537","19-007289-co"," 205.00"," 205.00","0.00"
"538","19-007290-co"," 195.00"," 195.00","0.00"
"539","19-007291-co"," 205.00"," 205.00","0.00"
"540","19-007292-co"," 225.00"," 225.00","0.00"
"541","19-007293-co"," 195.00"," 195.00","0.00"
"542","19-007295-co"," 205.00"," 205.00","0.00"
"543","19-007296-co"," 0.69"," 0.69","0.00"
"544","19-007297-co"," 195.00"," 195.00","0.00"
"545","19-007298-co"," 199.59"," 199.59","0.00"
"546","19-007299-co"," 1.29"," 1.29","0.00"
"547","19-007300-co"," 205.00"," 205.00","0.00"
"548","19-007301-co"," 205.00"," 205.00","0.00"
"549","19-007302-co"," 195.00"," 195.00","0.00"
"550","19-007303-co"," 205.00"," 205.00","0.00"
"551","19-007304-co"," 195.00"," 195.00","0.00"
"552","19-007305-co"," 205.00"," 205.00","0.00"
"553","19-007306-co"," 195.00"," 195.00","0.00"
"554","19-007294-co"," 195.00"," 195.00","0.00"
"555","19-007255-co"," 205.00"," 205.00","0.00"
