"","case_number","to_pay","paid","balance"
"517","19-009992-co"," 206.38"," 206.38","0.00"
"518","19-009993-co"," 201.17"," 201.17","0.00"
"519","19-009994-co"," 215.45"," 215.45","0.00"
"520","19-010005-co"," 221.16"," 221.16","0.00"
"521","19-010010-co"," 313.50"," 313.50","0.00"
"522","19-010012-co"," 195.00"," 195.00","0.00"
"523","19-010014-co"," 310.00"," 310.00","0.00"
"524","19-010016-co"," 195.00"," 195.00","0.00"
"525","19-010020-co"," 195.00"," 195.00","0.00"
"526","19-010021-co"," 195.00"," 195.00","0.00"
"527","19-010022-co"," 205.00"," 205.00","0.00"
"528","19-010023-co"," 205.00"," 205.00","0.00"
"529","19-010025-co"," 203.57"," 203.57","0.00"
"530","19-010026-co"," 195.00"," 195.00","0.00"
"531","19-010028-co"," 200.50"," 200.50","0.00"
"532","19-010030-co"," 205.00"," 205.00","0.00"
"533","19-010031-co"," 196.14"," 196.14","0.00"
"534","19-010032-co"," 205.00"," 205.00","0.00"
"535","19-010033-co"," 195.00"," 195.00","0.00"
"536","19-010034-co"," 205.00"," 205.00","0.00"
