"","case_number","to_pay","paid","balance"
"517","19-000099-co"," 199.13"," 199.13","0.00"
"518","19-000100-co"," 198.50"," 198.50","0.00"
"519","19-000103-co"," 1.80"," 1.80","0.00"
"520","19-000104-co"," 198.80"," 198.80","0.00"
"521","19-000105-co"," 195.00"," 195.00","0.00"
"522","19-000106-co"," 205.00"," 205.00","0.00"
"523","19-000108-co"," 205.00"," 205.00","0.00"
"524","19-000109-co"," 205.00"," 205.00","0.00"
"525","19-000111-co"," 196.26"," 196.26","0.00"
"526","19-000115-co"," 215.00"," 215.00","0.00"
"527","19-000119-co"," 195.00"," 195.00","0.00"
"528","19-000120-co"," 205.00"," 205.00","0.00"
"529","19-000124-co"," 195.00"," 195.00","0.00"
"530","19-000125-co"," 205.00"," 205.00","0.00"
"531","19-000126-co"," 195.00"," 195.00","0.00"
"532","19-000127-co"," 195.00"," 195.00","0.00"
"533","19-000128-co"," 205.00"," 205.00","0.00"
"534","19-000129-co"," 195.00"," 195.00","0.00"
"535","19-000130-co"," 195.00"," 195.00","0.00"
"536","19-000131-co"," 0.60"," 0.60","0.00"
"537","19-000132-co"," 195.00"," 195.00","0.00"
"538","19-000056-co"," 205.15"," 205.15","0.00"
"539","19-000057-co"," 195.00"," 195.00","0.00"
"540","19-000062-co"," 195.00"," 195.00","0.00"
"541","19-000068-co"," 1.50"," 1.50","0.00"
"542","19-000070-co"," 195.00"," 195.00","0.00"
"543","19-000071-co"," 195.00"," 195.00","0.00"
"544","19-000072-co"," 195.00"," 195.00","0.00"
"545","19-000073-co"," 195.00"," 195.00","0.00"
"546","19-000075-co"," 318.54"," 318.54","0.00"
"547","19-000079-co"," 195.00"," 195.00","0.00"
"548","19-000081-co"," 195.00"," 195.00","0.00"
"549","19-000085-co"," 195.00"," 195.00","0.00"
"550","19-000086-co"," 200.60"," 200.60","0.00"
"551","19-000093-co"," 195.00"," 195.00","0.00"
"552","19-000094-co"," 205.00"," 205.00","0.00"
"553","19-000095-co"," 1.05"," 1.05","0.00"
"554","19-000096-co"," 195.00"," 195.00","0.00"
"555","19-000061-co"," 310.00"," 310.00","0.00"
"556","19-000163-co"," 245.00"," 245.00","0.00"
"557","19-000018-co"," 0.15"," 0.15","0.00"
"558","19-000029-co"," 0.60"," 0.60","0.00"
"559","19-000030-co"," 206.89"," 206.89","0.00"
"560","19-000031-co"," 195.00"," 195.00","0.00"
"561","19-000032-co"," 205.00"," 205.00","0.00"
"562","19-000033-co"," 215.00"," 215.00","0.00"
"563","19-000034-co"," 320.22"," 320.22","0.00"
"564","19-000035-co"," 195.00"," 195.00","0.00"
"565","19-000036-co"," 205.00"," 205.00","0.00"
"566","19-000037-co"," 205.00"," 205.00","0.00"
"567","19-000039-co"," 195.00"," 195.00","0.00"
"568","19-000027-ci"," 410.00"," 410.00","0.00"
"569","19-000040-co"," 205.00"," 205.00","0.00"
"570","19-000041-co"," 197.13"," 197.13","0.00"
"571","19-000046-co"," 195.00"," 195.00","0.00"
"572","19-000048-co"," 195.00"," 195.00","0.00"
"573","19-000049-co"," 195.00"," 195.00","0.00"
"574","19-000051-co"," 205.00"," 205.00","0.00"
"575","19-000052-co"," 195.00"," 195.00","0.00"
