"","case_number","to_pay","paid","balance"
"518","19-005318-co"," 217.00"," 217.00","0.00"
"519","19-005319-co"," 213.15"," 213.15","0.00"
"520","19-005320-co"," 195.00"," 195.00","0.00"
"521","19-005321-co"," 314.88"," 314.88","0.00"
"522","19-005322-co"," 195.00"," 195.00","0.00"
"523","19-005325-co"," 195.00"," 195.00","0.00"
"524","19-005326-co"," 205.00"," 205.00","0.00"
"525","19-005327-co"," 215.00"," 215.00","0.00"
"526","19-005328-co"," 195.00"," 195.00","0.00"
"527","19-005331-co"," 195.00"," 195.00","0.00"
"528","19-005332-co"," 195.00"," 195.00","0.00"
"529","19-005333-co"," 195.00"," 195.00","0.00"
"530","19-005335-co"," 0.00"," 0.00","0.00"
"531","19-005339-co"," 205.00"," 205.00","0.00"
"532","19-005342-co"," 225.00"," 225.00","0.00"
"533","19-005344-co"," 195.00"," 195.00","0.00"
"534","19-005204-co"," 195.00"," 195.00","0.00"
"535","19-005206-co"," 310.00"," 310.00","0.00"
"536","19-005208-co"," 205.00"," 205.00","0.00"
"537","19-005215-co"," 215.00"," 215.00","0.00"
"538","19-005216-co"," 205.00"," 205.00","0.00"
"539","19-005217-co"," 205.00"," 205.00","0.00"
"540","19-005220-co"," 205.00"," 205.00","0.00"
"541","19-005223-co"," 215.00"," 215.00","0.00"
"542","19-005225-co"," 205.00"," 205.00","0.00"
"543","19-005230-co"," 195.00"," 195.00","0.00"
"544","19-005231-co"," 205.00"," 205.00","0.00"
"545","19-005232-co"," 195.00"," 195.00","0.00"
"546","19-005233-co"," 205.00"," 205.00","0.00"
"547","19-005235-co"," 326.26"," 326.26","0.00"
"548","19-005252-co"," 198.50"," 198.50","0.00"
"549","19-005255-co"," 205.00"," 205.00","0.00"
"550","19-005258-co"," 205.00"," 205.00","0.00"
"551","19-005259-co"," 215.30"," 215.30","0.00"
"552","19-005264-co"," 195.00"," 195.00","0.00"
"553","19-005265-co"," 195.00"," 195.00","0.00"
"554","19-005273-co"," 225.00"," 225.00","0.00"
"555","19-005274-co"," 219.50"," 219.50","0.00"
"556","19-005277-co"," 208.45"," 208.45","0.00"
"557","19-005281-co"," 1.68"," 1.68","0.00"
"558","19-005283-co"," 310.00"," 310.00","0.00"
"559","19-005284-co"," 195.00"," 195.00","0.00"
"560","19-005285-co"," 205.00"," 205.00","0.00"
"561","19-004547-ci"," 109.00"," 0.00","109.00"
"562","19-005286-co"," 205.00"," 205.00","0.00"
"563","19-005287-co"," 195.00"," 195.00","0.00"
"564","19-005288-co"," 205.00"," 205.00","0.00"
"565","19-005289-co"," 235.00"," 235.00","0.00"
"566","19-005290-co"," 195.00"," 195.00","0.00"
"567","19-005291-co"," 205.00"," 205.00","0.00"
"568","19-005292-co"," 205.00"," 205.00","0.00"
"569","19-005294-co"," 0.15"," 0.15","0.00"
"570","19-005172-co"," 195.00"," 195.00","0.00"
"571","19-005173-co"," 195.00"," 195.00","0.00"
"572","19-005175-co"," 195.00"," 195.00","0.00"
"573","19-005176-co"," 195.00"," 195.00","0.00"
"574","19-005178-co"," 199.10"," 199.10","0.00"
"575","19-005179-co"," 205.00"," 205.00","0.00"
"576","19-005180-co"," 196.38"," 196.38","0.00"
"577","19-005181-co"," 206.68"," 206.68","0.00"
"578","19-004484-ci"," 430.00"," 430.00","0.00"
"579","19-005182-co"," 215.00"," 215.00","0.00"
"580","19-005183-co"," 198.50"," 198.50","0.00"
"581","19-005184-co"," 215.00"," 215.00","0.00"
"582","19-005185-co"," 199.79"," 199.79","0.00"
"583","19-005186-co"," 195.00"," 195.00","0.00"
"584","19-005187-co"," 195.00"," 195.00","0.00"
"585","19-005188-co"," 195.00"," 195.00","0.00"
"586","19-005189-co"," 199.34"," 199.34","0.00"
"587","19-005192-co"," 215.00"," 215.00","0.00"
"588","19-005193-co"," 205.00"," 205.00","0.00"
"589","19-005194-co"," 195.00"," 195.00","0.00"
"590","19-005196-co"," 211.95"," 211.95","0.00"
"591","19-005197-co"," 195.00"," 195.00","0.00"
"592","19-005198-co"," 205.00"," 205.00","0.00"
"593","19-005203-co"," 320.00"," 320.00","0.00"
